time,GFA.24-FI___329C.PV,GFA.24-TIC__312_.PV,GFA.24-PIT__323A.PV,GFA.24-AT___327_.PV,GFA.24-FIT__385_.PV,GFA.24-PIT__393_.PV,GFA.24-TIC__388C.PV,GFA.24-PIC__402_.PV,GFA.24-PIT__393_.PV,GFA.24-TIC__411_.PV,GFA.24-TIC__388C.PV,GFA.24-TIT__384_.PV,GFA.24-TIT__396_.PV,GFA.24-PIT__013_.PV,GFA.24-PDIT_367_.PV,,,,,,,,,,,,,,,,,,,,hydT,dewT,releff1,releff2,Cv
2020-04-17 20:00:00+02:00,8.142677307,28.58085632,50.89625931,-18.42325592,6.119375229,0.341406286,206.1678619,3.887812138,0.341406286,49.90625,206.1678619,49.375,186.25,4.237030983,0.34546876,80.27036905,171.3514367,186.25,90.67789271,36.11155554,80.27036905,90.67789271,44.84688094,1.68E+01,6.90E+02,3.24E+02,-2.29E+01,5.64E+01,1.18E+02,1.02E+00,1.15E+01,9.98E+01,3.45E-01,1.59E+01,-2.24E+01,-2.79E+01,9.91E-01,1.00E+00,8.38E-05
2020-04-18 02:00:00+02:00,8.148032188,28.61249542,50.97291565,-18.33340836,6.119375229,0.330937505,207.0599823,3.887812138,0.330937505,49.90625,207.0599823,49.25,186.25,4.237030983,0.34546876,80.45601292,171.3199286,186.25,90.82068498,36.47173047,80.45601292,90.82068498,45.16379693,1.68E+01,6.91E+02,3.30E+02,-2.44E+01,5.66E+01,1.18E+02,1.03E+00,1.15E+01,9.98E+01,3.45E-01,1.55E+01,-2.27E+01,-2.82E+01,9.91E-01,1.00E+00,8.38E-05
2020-04-18 08:00:00+02:00,7.830783367,29.55117035,51.59375,-18.38864899,6.119375229,0.34375,206.1623383,3.887812138,0.34375,49.90625,206.1623383,49.3125,186.25,4.237030983,0.34546876,80.97043624,171.3702168,186.25,91.31023465,37.11121679,80.97043624,91.31023465,45.79549198,1.69E+01,7.20E+02,3.24E+02,-2.29E+01,5.66E+01,1.17E+02,1.02E+00,1.16E+01,9.98E+01,3.45E-01,1.68E+01,-2.18E+01,-2.71E+01,9.90E-01,1.00E+00,8.38E-05
2020-04-18 14:00:00+02:00,8.475129128,28.6792984,51.625,-18.30189705,6.119375229,0.336469442,206.5891266,3.887812138,0.336469442,49.90625,206.5891266,49.4375,186.25,4.237030983,0.34546876,80.17776711,171.1091367,186.25,90.47389693,36.60567967,80.17776711,90.47389693,45.18616024,1.69E+01,6.86E+02,3.32E+02,-2.48E+01,5.70E+01,1.18E+02,1.02E+00,1.16E+01,9.98E+01,3.45E-01,1.61E+01,-2.22E+01,-2.77E+01,9.90E-01,1.00E+00,8.37E-05
2020-04-18 20:00:00+02:00,8.008133888,28.69335938,51.54884338,-18.20248795,6.119375229,0.326805472,206.8209076,3.896960974,0.326805472,49.90625,206.8209076,49.65625,186.25,4.237030983,0.31640625,80.72354514,171.353132,186.25,91.14456108,36.36208088,80.72354514,91.14456108,45.15386184,1.69E+01,6.87E+02,3.25E+02,-2.34E+01,5.70E+01,1.18E+02,1.03E+00,1.16E+01,9.98E+01,3.16E-01,1.52E+01,-2.29E+01,-2.85E+01,9.90E-01,1.00E+00,8.03E-05
2020-04-19 02:00:00+02:00,8.318738937,28.62656403,49.78125,-17.83896637,6.119375229,0.533053219,206.0693054,3.920312405,0.533053219,49.90625,206.0693054,49.65625,186.25,4.444030762,0.346406221,79.82403059,171.0387603,186.25,90.2017544,35.59355118,79.82403059,90.2017544,44.3315391,1.66E+01,7.04E+02,3.24E+02,-2.05E+01,5.51E+01,1.18E+02,1.03E+00,1.11E+01,9.97E+01,3.46E-01,1.96E+01,-2.04E+01,-2.51E+01,9.90E-01,9.99E-01,8.38E-05
2020-04-19 08:00:00+02:00,8.296743393,29.54413605,50.5515213,-17.06102943,6.119375229,0.500612319,206.5234222,3.920312405,0.500612319,49.90625,206.5234222,49.52449417,186.25,4.444030762,0.331874967,79.89720198,170.8700282,186.25,90.14486667,36.98561135,79.89720198,90.14486667,45.42426578,1.67E+01,7.32E+02,3.33E+02,-2.27E+01,5.53E+01,1.17E+02,1.04E+00,1.13E+01,9.98E+01,3.32E-01,2.05E+01,-1.99E+01,-2.45E+01,9.90E-01,1.00E+00,8.20E-05
2020-04-19 14:00:00+02:00,8.201735497,28.6019516,50.34375,-18.96086502,6.119375229,0.238714918,206.6750641,3.920312405,0.238714918,49.90625,206.6750641,49.42359543,186.25,4.237030983,0.331874967,80.30042952,171.0282938,186.25,90.59628006,37.03015894,80.30042952,90.59628006,45.5485175,1.67E+01,6.97E+02,3.33E+02,-2.71E+01,5.58E+01,1.18E+02,1.05E+00,1.13E+01,9.98E+01,3.32E-01,1.49E+01,-2.32E+01,-2.88E+01,9.90E-01,1.00E+00,8.21E-05
2020-04-19 20:00:00+02:00,7.831462383,28.57382965,50.1718483,-35.20103836,6.112812042,0.394138128,206.220459,3.920312405,0.394138128,49.90625,206.220459,49.40625,186.25,4.237030983,0.346875012,80.68108823,171.2851173,186.25,91.1423729,35.70655628,80.68108823,91.1423729,44.63432732,1.67E+01,6.98E+02,3.18E+02,-2.10E+01,5.57E+01,1.19E+02,1.01E+00,1.13E+01,9.98E+01,3.47E-01,1.64E+01,-2.22E+01,-2.75E+01,9.90E-01,1.00E+00,8.41E-05
2020-04-20 02:00:00+02:00,7.459704399,28.59843445,50.46803665,-37.15724564,6.112812042,0.24212496,206.6372986,3.920312405,0.24212496,49.90625,206.6372986,49.37321472,186.25,4.236957073,0.347812474,81.40876594,171.4760094,186.25,91.89525456,36.27372003,81.40876594,91.89525456,45.25871287,1.67E+01,6.95E+02,3.18E+02,-2.32E+01,5.62E+01,1.19E+02,1.05E+00,1.13E+01,9.98E+01,3.48E-01,1.36E+01,-2.41E+01,-3.00E+01,9.89E-01,1.00E+00,8.44E-05
2020-04-20 08:00:00+02:00,7.988929272,29.4527359,50.16024017,-36.54240417,6.112812042,0.265500337,206.2830353,3.920312405,0.265500337,49.90625,206.2830353,49.46875,186.25,4.237030983,0.347812474,80.78957287,170.9334473,186.25,90.97251549,37.77055548,80.78957287,90.97251549,46.2259478,1.67E+01,7.33E+02,3.33E+02,-2.65E+01,5.52E+01,1.17E+02,1.04E+00,1.13E+01,9.98E+01,3.48E-01,1.66E+01,-2.21E+01,-2.73E+01,9.89E-01,9.99E-01,8.41E-05
2020-04-20 14:00:00+02:00,8.169499397,28.58437347,50.93970871,-37.23000336,6.112812042,0.255441159,206.8023834,3.887812138,0.255441159,49.90625,206.8023834,49.375,186.25,4.23056221,0.347812474,80.56325292,171.0100345,186.25,90.86998088,36.82908547,80.56325292,90.86998088,45.44755164,1.68E+01,6.90E+02,3.31E+02,-2.61E+01,5.65E+01,1.18E+02,1.04E+00,1.14E+01,9.98E+01,3.48E-01,1.47E+01,-2.33E+01,-2.90E+01,9.89E-01,1.00E+00,8.42E-05
2020-04-20 20:00:00+02:00,7.936975956,29.48085785,50.97925186,-36.18638229,6.112812042,0.265493721,206.5805054,3.906792641,0.265493721,49.90625,206.5805054,49.34375,186.25,4.23056221,0.347812474,80.89480457,170.955394,186.25,91.12290051,37.75762526,80.89480457,91.12290051,46.25074546,1.68E+01,7.24E+02,3.32E+02,-2.62E+01,5.60E+01,1.17E+02,1.04E+00,1.15E+01,9.98E+01,3.48E-01,1.60E+01,-2.24E+01,-2.78E+01,9.89E-01,1.00E+00,8.41E-05
2020-04-21 02:00:00+02:00,8.240572929,28.58789063,51.00513458,-36.30861282,6.112812042,0.236718774,206.708374,3.912187099,0.236718774,49.40625,206.708374,49.3125,186.125,4.23056221,0.333281219,80.51276299,170.7992063,186.125,90.78410898,36.98883883,80.51276299,90.78410898,45.55426173,1.68E+01,6.89E+02,3.33E+02,-2.69E+01,5.65E+01,1.18E+02,1.05E+00,1.15E+01,9.98E+01,3.33E-01,1.45E+01,-2.34E+01,-2.91E+01,9.89E-01,1.00E+00,8.24E-05
2020-04-21 08:00:00+02:00,7.105536938,29.51249695,50.25,-34.35526276,6.112812042,0.377154619,206.6496124,3.887812138,0.377154619,49.40625,206.6496124,49.3125,184.125,4.224093437,0.333690763,81.29987983,169.4904723,184.125,91.62460551,36.5744696,81.29987983,91.62460551,45.49896929,1.67E+01,7.34E+02,3.24E+02,-2.03E+01,5.55E+01,1.18E+02,1.01E+00,1.13E+01,9.98E+01,3.34E-01,1.63E+01,-2.23E+01,-2.76E+01,9.88E-01,1.00E+00,8.27E-05
2020-04-21 14:00:00+02:00,7.896508694,28.59843445,50.92068481,-34.22551727,6.112812042,0.470312476,206.2056122,3.920312405,0.470312476,49.90625,206.2056122,49.57693481,184.125,4.450499535,0.332343757,80.13087216,169.1912742,184.125,90.47014615,35.42898878,80.13087216,90.47014615,44.30716601,1.68E+01,6.91E+02,3.26E+02,-1.96E+01,5.62E+01,1.18E+02,1.04E+00,1.14E+01,9.98E+01,3.32E-01,1.72E+01,-2.16E+01,-2.68E+01,9.88E-01,9.99E-01,8.24E-05
2020-04-21 20:00:00+02:00,8.107369423,28.63007355,50.26011658,-31.20448875,6.112812042,0.491532773,206.0541229,3.887812138,0.491532773,49.90625,206.0541229,49.59880829,184.125,4.450499535,0.332343757,79.56838581,168.9607896,184.125,89.84911525,35.55757496,79.56838581,89.84911525,44.26135167,1.67E+01,6.99E+02,3.30E+02,-2.02E+01,5.56E+01,1.18E+02,1.04E+00,1.12E+01,9.98E+01,3.32E-01,1.84E+01,-2.10E+01,-2.59E+01,9.88E-01,1.00E+00,8.23E-05
2020-04-22 02:00:00+02:00,7.86670208,28.61249542,50.0625,-30.80796432,6.112812042,0.503125072,206.7846985,3.887812138,0.503125072,49.90625,206.7846985,49.5,184.125,4.437561989,0.326249957,79.79666398,169.0522167,184.125,90.13380015,35.51470084,79.79666398,90.13380015,44.29602626,1.67E+01,7.01E+02,3.30E+02,-2.00E+01,5.55E+01,1.18E+02,1.03E+00,1.12E+01,9.98E+01,3.26E-01,1.79E+01,-2.13E+01,-2.63E+01,9.88E-01,1.00E+00,8.16E-05
2020-04-22 08:00:00+02:00,8.277488708,29.5160141,50.40625,-34.26718521,6.112812042,0.235937536,206.8341522,3.887812138,0.235937536,49.90625,206.8341522,49.5625,184.125,4.243499756,0.341718733,79.76748047,168.5568169,184.125,89.69687212,38.55585015,79.76748047,89.69687212,46.59557948,1.67E+01,7.32E+02,3.54E+02,-3.00E+01,5.53E+01,1.17E+02,1.05E+00,1.13E+01,9.98E+01,3.42E-01,1.66E+01,-2.21E+01,-2.73E+01,9.88E-01,1.00E+00,8.32E-05
2020-04-22 14:00:00+02:00,8.159319878,29.50195313,50.59651184,-34.26197815,6.112812042,0.244531274,206.6645966,3.887812138,0.244531274,49.90625,206.6645966,49.52757645,184.125,4.243499756,0.341718733,79.93786312,168.6328472,184.125,89.9237462,38.24618997,79.93786312,89.9237462,46.40429464,1.68E+01,7.30E+02,3.50E+02,-2.85E+01,5.55E+01,1.17E+02,1.05E+00,1.14E+01,9.98E+01,3.42E-01,1.64E+01,-2.22E+01,-2.75E+01,9.87E-01,1.00E+00,8.33E-05
2020-04-22 20:00:00+02:00,8.028752327,29.46679688,50.77233124,-35.09770584,6.112812042,0.248995826,206.8551636,3.887812138,0.248995826,49.90625,206.8551636,49.5625,184.125,4.243499756,0.364687502,80.1563086,168.710648,184.125,90.18557931,38.07200763,80.1563086,90.18557931,46.32800256,1.68E+01,7.26E+02,3.47E+02,-2.78E+01,5.57E+01,1.17E+02,1.04E+00,1.14E+01,9.98E+01,3.65E-01,1.60E+01,-2.24E+01,-2.79E+01,9.87E-01,1.00E+00,8.61E-05
2020-04-23 02:00:00+02:00,8.058195114,28.58437347,50.84082413,-34.96516037,6.112812042,0.266479433,206.8397064,3.887812138,0.266479433,49.90625,206.8397064,49.5,184.125,4.243499756,0.349687457,80.06865336,168.8544417,184.125,90.26094605,36.68298497,80.06865336,90.26094605,45.24045531,1.68E+01,6.91E+02,3.37E+02,-2.54E+01,5.63E+01,1.18E+02,1.04E+00,1.14E+01,9.98E+01,3.50E-01,1.46E+01,-2.33E+01,-2.90E+01,9.89E-01,1.00E+00,8.44E-05
2020-04-23 08:00:00+02:00,8.09117794,29.48789215,50.74295425,-34.82753372,6.112812042,0.252470195,206.6295319,3.887812138,0.252470195,49.90625,206.6295319,49.53630829,184.125,4.243499756,0.349687457,80.11648492,168.6153774,184.125,90.12801257,38.06380735,80.11648492,90.12801257,46.30752306,1.68E+01,7.27E+02,3.47E+02,-2.77E+01,5.57E+01,1.17E+02,1.04E+00,1.14E+01,9.98E+01,3.50E-01,1.63E+01,-2.22E+01,-2.76E+01,9.87E-01,1.00E+00,8.43E-05
2020-04-23 14:00:00+02:00,8.074076653,28.57382965,50.5,-35.5031662,6.112812042,0.237500012,206.4546051,3.920312405,0.237500012,49.90625,206.4546051,49.375,184.125,4.224093437,0.349687457,80.00076991,168.7527111,184.125,90.17396268,36.77962679,80.00076991,90.17396268,45.29469741,1.67E+01,6.94E+02,3.39E+02,-2.59E+01,5.58E+01,1.19E+02,1.04E+00,1.13E+01,9.98E+01,3.50E-01,1.46E+01,-2.34E+01,-2.91E+01,9.87E-01,1.00E+00,8.44E-05
2020-04-23 20:00:00+02:00,8.081102371,28.5949173,50.84375,-35.0477562,6.112812042,0.23636499,206.6529388,3.920312405,0.23636499,49.90625,206.6529388,49.26415253,184.125,4.224093437,0.349687457,80.06758494,168.7404087,184.125,90.24128581,36.84906085,80.06758494,90.24128581,45.3646107,1.68E+01,6.91E+02,3.40E+02,-2.61E+01,5.61E+01,1.19E+02,1.04E+00,1.14E+01,9.98E+01,3.50E-01,1.44E+01,-2.35E+01,-2.93E+01,9.87E-01,1.00E+00,8.44E-05
2020-04-24 02:00:00+02:00,8.043599129,28.57733917,50.83427048,-32.95662308,6.112812042,0.429482669,206.1625061,3.920312405,0.429482669,49.90625,206.1625061,49.46875,184.125,4.224093437,0.349687457,79.86466133,168.7773462,184.125,90.15921465,35.65189564,79.86466133,90.15921465,44.4073175,1.68E+01,6.91E+02,3.30E+02,-2.08E+01,5.60E+01,1.18E+02,9.95E-01,1.14E+01,9.98E+01,3.50E-01,1.70E+01,-2.18E+01,-2.70E+01,9.86E-01,1.00E+00,8.44E-05
2020-04-24 08:00:00+02:00,8.061819077,28.57733917,50.81492615,-31.11314392,6.112812042,0.453246295,206.9360199,3.887812138,0.453246295,49.90625,206.9360199,49.40625,184.125,4.431093216,0.349687457,79.8001368,168.7316115,184.125,90.08567592,35.76464878,79.8001368,90.08567592,44.47708671,1.68E+01,6.91E+02,3.34E+02,-2.13E+01,5.61E+01,1.18E+02,1.04E+00,1.14E+01,9.98E+01,3.50E-01,1.70E+01,-2.18E+01,-2.70E+01,9.86E-01,1.00E+00,8.44E-05
2020-04-24 14:00:00+02:00,7.988469124,29.42812347,50.75177383,-30.31518364,6.112812042,0.471830636,206.750412,3.887812138,0.471830636,49.90625,206.750412,49.49822617,184.125,4.456968307,0.349687457,79.87100051,168.5765221,184.125,90.0437019,36.74690579,79.87100051,90.0437019,45.25355485,1.68E+01,7.25E+02,3.38E+02,-2.19E+01,5.56E+01,1.17E+02,1.04E+00,1.14E+01,9.98E+01,3.50E-01,1.90E+01,-2.07E+01,-2.55E+01,9.86E-01,1.00E+00,8.43E-05
2020-04-24 20:00:00+02:00,8.039432526,28.5386734,50.71875,-29.83546066,6.112812042,0.467444867,206.2623444,3.887812138,0.467444867,49.90625,206.2623444,49.46875,184.125,4.431093216,0.349687457,79.71390401,168.6857522,184.125,90.03185549,35.48454412,79.71390401,90.03185549,44.2465012,1.68E+01,6.90E+02,1.78E+02,-4.60E+01,5.61E+01,1.19E+02,1.06E+00,1.14E+01,9.96E+01,3.50E-01,1.74E+01,-2.15E+01,-2.67E+01,9.74E-01,1.00E+00,8.44E-05
2020-04-25 02:00:00+02:00,8.083153725,28.58085632,49.34375,-29.43162346,6.112812042,0.632275581,207.1619415,3.920312405,0.632275581,49.90625,207.1619415,49.59375,184.125,4.456968307,0.344531238,79.71037472,168.5640192,184.125,89.96789416,35.34502134,79.71037472,89.96789416,44.12536661,1.66E+01,7.07E+02,3.35E+02,-1.95E+01,5.46E+01,1.18E+02,1.00E+00,1.10E+01,9.97E+01,3.45E-01,2.03E+01,-2.01E+01,-2.46E+01,9.86E-01,9.98E-01,8.37E-05
2020-04-25 08:00:00+02:00,7.952438354,29.49843597,50.8125,-29.89242554,6.119375229,0.401562572,206.6416016,3.920312405,0.401562572,49.90625,206.6416016,49.5,184.125,4.224093437,0.344531238,79.92995055,168.4702084,184.125,90.0976462,37.08926415,79.92995055,90.0976462,45.54232795,1.68E+01,7.27E+02,3.40E+02,-2.31E+01,5.55E+01,1.17E+02,1.00E+00,1.14E+01,9.98E+01,3.45E-01,1.81E+01,-2.12E+01,-2.62E+01,9.86E-01,1.00E+00,8.36E-05
2020-04-25 14:00:00+02:00,8.139315605,28.55976105,50.84381104,-29.4916935,6.119375229,0.446093798,206.6626434,3.887812138,0.446093798,49.90625,206.6626434,49.53125,184.125,4.431093216,0.344531238,79.68801092,168.5319912,184.125,89.97493293,35.75322901,79.68801092,89.97493293,44.45025564,,,,,,,,,,,,,,,,
2020-04-25 20:00:00+02:00,7.956785679,28.53515625,50.59375,-29.31258011,6.119375229,0.479687572,206.7171478,3.887812138,0.479687572,49.90625,206.7171478,49.5625,184.125,4.431093216,0.344531238,79.83091115,168.2925342,184.125,90.17384544,35.49543527,79.83091115,90.17384544,44.29675202,,,,,,,,,,,,,,,,
2020-04-26 02:00:00+02:00,7.909645557,29.48085785,50.5625,-28.91889954,6.119375229,0.474218726,206.6071167,3.887812138,0.474218726,49.90625,206.6071167,49.6875,184.125,4.456968307,0.344531238,79.94704607,168.4159529,184.125,90.14222439,36.72960369,79.94704607,90.14222439,45.2718925,,,,,,,,,,,,,,,,
2020-04-26 08:00:00+02:00,8.037442207,29.45624542,50.69132233,-30.69886017,6.119375229,0.249218762,206.8726196,3.902074337,0.249218762,49.90625,206.8726196,49.37117767,184.125,4.224093437,0.343593717,80.11007847,168.2703807,184.125,90.15489812,38.07539721,80.11007847,90.15489812,46.32948554,,,,,,,,,,,,,,,,
2020-04-26 14:00:00+02:00,8.025541306,28.5246048,50.65947342,-30.68422699,6.119375229,0.24757573,206.316803,3.92437458,0.24757573,49.90625,206.316803,49.5,186.125,4.249968529,0.343593717,80.48802313,170.2353511,186.125,90.86770782,36.53041343,80.48802313,90.86770782,45.2223377,,,,,,,,,,,,,,,,
2020-04-26 20:00:00+02:00,8.051907539,28.54570007,50.65625,-31.22911453,6.119375229,0.25,206.7112885,3.887812138,0.25,49.90625,206.7112885,49.53125,186.125,4.249968529,0.343593717,80.61960299,170.1970252,186.125,90.96154106,36.69835763,80.61960299,90.96154106,45.37629089,,,,,,,,,,,,,,,,
2020-04-27 02:00:00+02:00,7.895651817,28.58437347,50.65625,-32.89082336,6.119375229,0.253125012,207.0761719,3.883749962,0.253125012,49.90625,207.0761719,49.34375,186.125,4.249968529,0.358593762,80.85922212,170.2557787,186.125,91.22545862,36.70354822,80.85922212,91.22545862,45.44469272,,,,,,,,,,,,,,,,
2020-04-27 08:00:00+02:00,8.063364029,28.59140778,51.00231171,-33.0005722,6.119375229,0.242129669,206.4047699,3.920312405,0.242129669,49.90625,206.4047699,49.15393829,186.125,4.224093437,0.343124986,80.72911755,170.1588855,186.125,91.07246857,36.67587645,80.72911755,91.07246857,45.38493128,,,,,,,,,,,,,,,,
2020-04-27 14:00:00+02:00,8.004917145,29.4386673,50.75563049,-32.76722336,6.119375229,0.245312512,206.636322,3.887812138,0.245312512,49.40625,206.636322,49.26999283,186.125,4.249968529,0.343124986,80.80585576,169.9688857,186.125,90.99780564,37.93937216,80.80585576,90.99780564,46.37388245,,,,,,,,,,,,,,,,
2020-04-27 20:00:00+02:00,8.051809311,28.5316391,51.0073204,-32.46179962,6.119375229,0.234375,206.7697754,3.910283804,0.234375,49.40625,206.7697754,49.0625,186.125,4.224093437,0.329999983,80.75226452,170.1106958,186.125,91.09813308,36.75021763,80.75226452,91.09813308,45.4477311,,,,,,,,,,,,,,,,
2020-04-28 02:00:00+02:00,7.95853138,28.53515625,50.84375,-31.69298935,6.119375229,0.287500024,207.0523682,3.887812138,0.287500024,49.40625,207.0523682,49.28125,186.125,4.224093437,0.344531238,80.79756242,170.1344249,186.125,91.18175481,36.45108279,80.79756242,91.18175481,45.23505217,,,,,,,,,,,,,,,,
2020-04-28 08:00:00+02:00,7.952505112,29.4457016,50.375,-30.74540329,6.119375229,0.239062488,206.3603058,3.920312405,0.239062488,49.90625,206.3603058,49.3125,186.125,4.224093437,0.344531238,80.80789442,169.880858,186.125,91.00526644,37.89283721,80.80789442,91.00526644,46.33913547,,,,,,,,,,,,,,,,
2020-04-28 14:00:00+02:00,7.975358963,29.4527359,50.71875,-31.00175476,6.119375229,0.24609375,206.7053833,3.887812138,0.24609375,49.90625,206.7053833,49.46875,186.125,4.249968529,0.344531238,80.8254268,169.8591347,186.125,91.02158214,37.95548471,80.8254268,91.02158214,46.39101153,,,,,,,,,,,,,,,,
2020-04-28 20:00:00+02:00,8.032073021,29.47382355,51.03667831,-29.98801422,6.119375229,0.234578401,206.514267,3.887812138,0.234578401,49.90625,206.514267,49.77853775,186.125,4.224093437,0.344531238,80.82729457,169.8161199,186.125,91.01236568,38.02452316,80.82729457,91.01236568,46.44381136,,,,,,,,,,,,,,,,
2020-04-29 02:00:00+02:00,8.036606789,28.58789063,50.96875,-29.63912582,6.119375229,0.244531274,206.6687012,3.920312405,0.244531274,49.90625,206.6687012,49.9375,186.125,4.249968529,0.344531238,80.74387688,169.9582842,186.125,91.09048227,36.7369918,80.74387688,91.09048227,45.43729623,,,,,,,,,,,,,,,,
2020-04-29 08:00:00+02:00,7.998180866,28.57733917,50.46875,-31.50682831,6.119375229,0.242968738,206.8519287,3.887812138,0.242968738,50.40625,206.8519287,49.875,186.125,4.249968529,0.344531238,80.73984234,169.9128717,186.125,91.0698192,36.81557494,80.73984234,91.0698192,45.49500193,,,,,,,,,,,,,,,,
2020-04-29 14:00:00+02:00,7.970561504,29.48789215,50.71672058,-31.80930328,6.119375229,0.24682422,206.2624054,3.887812138,0.24682422,49.90625,206.2624054,49.65422058,186.125,4.249968529,0.344531238,80.81537553,169.7429126,186.125,91.0194321,37.84602303,80.81537553,91.0194321,46.30623341,,,,,,,,,,,,,,,,
2020-04-29 20:00:00+02:00,8.023515701,28.58437347,50.90625,-32.25233841,6.119375229,0.235754371,206.5812225,3.887812138,0.235754371,49.90625,206.5812225,49.375,186.125,4.224093437,0.346875012,80.74177552,169.8690493,186.125,91.08574177,36.74173835,80.74177552,91.08574177,45.44022326,,,,,,,,,,,,,,,,
2020-04-30 02:00:00+02:00,7.984427929,29.46679688,50.84375,-32.24078751,6.119375229,0.217187524,206.6024323,3.896382809,0.217187524,49.90625,206.6024323,49.40625,186.125,4.224093437,0.347343743,80.89512264,169.67661,186.125,91.07316508,38.14015835,80.89512264,91.07316508,46.5487386,,,,,,,,,,,,,,,,
2020-04-30 08:00:00+02:00,8.075119972,28.5703125,51,-32.69703293,6.119375229,0.254687488,207.6833344,3.887812138,0.254687488,49.90625,207.6833344,49.1875,186.125,4.249968529,0.332343757,80.79589334,169.7863082,186.125,91.1078171,37.01519933,80.79589334,91.1078171,45.65989375,,,,,,,,,,,,,,,,
2020-04-30 14:00:00+02:00,8.066955566,28.58437347,50.875,-31.39543915,6.119375229,0.247656286,206.6510162,3.916249752,0.247656286,49.90625,206.6510162,49.59375,186.125,4.249968529,0.332343757,80.71130044,169.7574125,186.125,91.04824455,36.74056727,80.71130044,91.04824455,45.42952045,,,,,,,,,,,,,,,,
2020-04-30 20:00:00+02:00,7.835161686,29.45976257,50.6875,-30.20065689,6.119375229,0.237500012,206.5132294,3.883749962,0.237500012,49.90625,206.5132294,49.78125,186.125,4.249968529,0.317343712,81.00067413,169.6813554,186.125,91.24241808,37.82444945,81.00067413,91.24241808,46.34041084,,,,,,,,,,,,,,,,
2020-05-01 02:00:00+02:00,7.953811646,29.47382355,50.84375,-30.53434181,6.119375229,0.245795384,206.4820099,3.916249752,0.245795384,49.90625,206.4820099,49.59772873,186.125,4.224093437,0.317343712,80.92913981,169.5929147,186.125,91.14123219,37.8781392,80.92913981,91.14123219,46.35873661,,,,,,,,,,,,,,,,
2020-05-01 08:00:00+02:00,7.955898762,29.45976257,50.65625,-30.31662369,6.119375229,0.245312512,206.202652,3.887812138,0.245312512,49.90625,206.202652,49.71875,186.125,4.256437302,0.317343712,80.84267595,169.548798,186.125,91.0578483,37.78814336,80.84267595,91.0578483,46.26854483,,,,,,,,,,,,,,,,
2020-05-01 14:00:00+02:00,8.020813942,28.59140778,50.88752747,-30.95994377,6.119375229,0.24656184,206.5167236,3.887812138,0.24656184,49.90625,206.5167236,49.47811127,186.125,4.224093437,0.301406264,80.7444124,169.6677687,186.125,91.10192866,36.66268781,80.7444124,91.10192866,45.37949484,,,,,,,,,,,,,,,,
2020-05-01 20:00:00+02:00,7.90409565,28.92250061,50.8125,-29.92294312,6.119375229,0.2578125,206.6194,3.920312405,0.2578125,49.90625,206.6194,49.59375,186.125,4.224093437,0.31640625,80.9051238,169.6412015,186.125,91.23725349,37.00460112,80.9051238,91.23725349,45.68719104,,,,,,,,,,,,,,,,
2020-05-02 02:00:00+02:00,7.642436981,28.54570007,50.84375,-29.31258011,6.119375229,0.244531274,206.6626892,3.920312405,0.244531274,49.90625,206.6626892,49.59375,186.125,4.256437302,0.31640625,81.26058672,169.8499368,186.125,91.72159363,36.31923702,81.26058672,91.72159363,45.25985883,,,,,,,,,,,,,,,,
2020-05-02 08:00:00+02:00,7.707371712,29.0244236,50.50345993,-28.96010399,6.119375229,0.478906274,207.2496643,3.920312405,0.478906274,49.90625,207.2496643,49.8125,186.125,4.256437302,0.316874981,81.02357231,169.708434,186.125,91.46118743,36.11207117,81.02357231,91.46118743,45.045584,,,,,,,,,,,,,,,,
2020-05-02 14:00:00+02:00,7.656890869,29.42460632,50.75,-29.28053665,6.119375229,0.275000036,206.102951,3.887812138,0.275000036,49.90625,206.102951,49.75,186.125,4.256437302,0.332343757,81.14184751,169.6103394,186.125,91.47803425,37.22720183,81.14184751,91.47803425,45.92793569,,,,,,,,,,,,,,,,
2020-05-02 20:00:00+02:00,7.646377563,28.51054382,50.78125,-29.25307083,6.119375229,0.264843762,206.3092957,3.887812138,0.264843762,49.90625,206.3092957,49.5625,186.125,4.224093437,0.333281219,81.18705256,169.7639138,186.125,91.66658704,36.05417308,81.18705256,91.66658704,45.03964041,,,,,,,,,,,,,,,,
2020-05-03 02:00:00+02:00,7.580741405,29.43515778,50.5625,-26.93522644,6.119375229,0.432031274,206.3860016,3.887812138,0.432031274,49.90625,206.3860016,49.6875,186.125,4.431093216,0.318281233,81.17835565,169.6249143,186.125,91.58515797,36.52502323,81.17835565,91.58515797,45.40468652,,,,,,,,,,,,,,,,
2020-05-03 08:00:00+02:00,7.925548077,28.55273438,50.9375,-28.91889954,6.119375229,0.246874988,206.3330231,3.920312405,0.246874988,49.90625,206.3330231,49.875,186.125,4.256437302,0.318281233,80.83842756,169.5280137,186.125,91.23786305,36.4643366,80.83842756,91.23786305,45.25699842,,,,,,,,,,,,,,,,
2020-05-03 14:00:00+02:00,7.956787109,29.46327972,50.91300964,-29.73678207,6.119375229,0.224218786,206.3132477,3.920312405,0.224218786,49.90625,206.3132477,49.625,186.125,4.224093437,0.318281233,80.9414797,169.2936258,186.125,91.14990783,37.94658615,80.9414797,91.14990783,46.41257884,,,,,,,,,,,,,,,,
